FRAME_NUMBER,TIME_FPS,TIME_PROCESS,TIME_PHYSICS_PROCESS,MEMORY_STATIC,MEMORY_DYNAMIC,MEMORY_STATIC_MAX,MEMORY_DYNAMIC_MAX,MEMORY_MESSAGE_BUFFER_MAX,OBJECT_COUNT,OBJECT_RESOURCE_COUNT,OBJECT_NODE_COUNT,OBJECT_ORPHAN_NODE_COUNT,RENDER_OBJECTS_IN_FRAME,RENDER_VERTICES_IN_FRAME,RENDER_MATERIAL_CHANGES_IN_FRAME,RENDER_SHADER_CHANGES_IN_FRAME,RENDER_SURFACE_CHANGES_IN_FRAME,RENDER_DRAW_CALLS_IN_FRAME,RENDER_2D_ITEMS_IN_FRAME,RENDER_2D_DRAW_CALLS_IN_FRAME,RENDER_VIDEO_MEM_USED,RENDER_TEXTURE_MEM_USED,RENDER_VERTEX_MEM_USED,RENDER_USAGE_VIDEO_MEM_TOTAL,PHYSICS_2D_ACTIVE_OBJECTS,PHYSICS_2D_COLLISION_PAIRS,PHYSICS_2D_ISLAND_COUNT,PHYSICS_3D_ACTIVE_OBJECTS,PHYSICS_3D_COLLISION_PAIRS,PHYSICS_3D_ISLAND_COUNT,AUDIO_OUTPUT_LATENCY,
1999,60,0,0,52758576,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2000,60,0,0,52759000,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2001,60,0,0,52745944,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2002,60,0,0,52746384,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2003,60,0,0,52745704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2004,60,0,0,52746064,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2005,60,0,0,52745568,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2006,60,0,0,52745256,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2007,60,0,0,52745000,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2008,60,0,0,52744560,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2009,60,0,0,52744184,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2010,60,0,0,52744752,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2011,60,0,0,52744624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2012,60,0,0,52744624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2013,60,0,0,52745424,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2014,60,0,0,52745624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2015,60,0,0,52745056,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2016,60,0,0,52745624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2017,60,0,0,52744360,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2018,60,0,0,52734704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2019,60,0,0,52741368,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2020,60,0,0,52740928,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2021,60,0,0,52742304,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2022,60,0,0,52741608,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2023,60,0,0,52742744,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2024,60,0,0,52743256,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2025,60,0,0,52742376,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2026,60,0,0,52736024,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2027,60,0,0,52735584,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2028,60,0,0,52735144,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2029,60,0,0,52737128,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2030,60,0,0,52739560,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2031,60,0,0,52739176,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2032,60,0,0,52737632,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2033,60,0,0,52738456,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2034,60,0,0,52738328,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2035,60,0,0,52754544,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2036,60,0,0,52763192,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2037,60,0,0,52764072,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2038,60,0,0,52763888,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2039,60,0,0,52770024,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2040,60,0,0,52776704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13327,9,0,0,0,0,
2041,60,0,0,52776008,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2042,60,0,0,52791832,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2043,60,0,0,52786264,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2044,60,0,0,52786264,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2045,60,0,0,52785696,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2046,60,0,0,52785568,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2047,60,0,0,52786264,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2048,60,0,0,52785952,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2049,60,0,0,52785824,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2050,60,0,0,52798760,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2051,60,0,0,52797496,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2052,60,0,0,52798760,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2053,60,0,0,52808168,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2054,60,0,0,52814264,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2055,60,0,0,52814704,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2056,60,0,0,52814488,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2057,60,0,0,52814176,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2058,60,0,0,52814176,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2059,60,0,0,52812544,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2060,60,0,0,52787592,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2061,60,0,0,52787904,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2062,60,0,0,52788160,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2063,60,0,0,52788032,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2064,60,0,0,52776456,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2065,60,0,0,52775632,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2066,60,0,0,52761496,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,17,27,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2067,60,0,0,52761752,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2068,60,0,0,52761184,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2069,60,0,0,52762192,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2070,60,0,0,52760928,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2071,60,0,0,52771408,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2072,60,0,0,52771976,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2073,60,0,0,52771536,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2074,60,0,0,52765056,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2075,60,0,0,52758448,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2076,60,0,0,52758008,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2077,60,0,0,52752944,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2078,60,0,0,52749736,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,28,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2079,60,0,0,52749544,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2080,60,0,0,52749288,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2081,60,0,0,52750112,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2082,60,0,0,52749984,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2083,60,0,0,52750776,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2084,60,0,0,52750144,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2085,60,0,0,52753032,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2086,60,0,0,52752848,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2087,60,0,0,52752720,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2088,60,0,0,52753288,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2089,60,0,0,52752592,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2090,60,0,0,52753224,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2091,60,0,0,52749816,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2092,60,0,0,52749872,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2093,60,0,0,52749688,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,19,28,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2094,60,0,0,52749944,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,19,28,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2095,60,0,0,52740000,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,19,28,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2096,60,0,0,52746168,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,19,28,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2097,60,0,0,52746024,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,19,28,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2098,60,0,0,52746144,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2099,60,0,0,52744872,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2100,60,0,0,52745504,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2101,60,0,0,52745432,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2102,60,0,0,52745560,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2103,60,0,0,52739488,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2104,60,0,0,52738992,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2105,60,0,0,52738624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2106,60,0,0,52738624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2107,60,0,0,52738624,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2108,60,0,0,52734896,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2109,60,0,0,52735144,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2110,60,0,0,52735400,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,18,27,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2111,60,0,0,52735216,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2112,60,0,0,52754824,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2113,60,0,0,52763344,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2114,60,0,0,52763032,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2115,60,0,0,52763064,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2116,60,0,0,52768384,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2117,60,0,0,52775360,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2118,60,0,0,52780840,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13322,9,0,0,0,0,
2119,60,0,0,52790824,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2120,60,0,0,52785280,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2121,60,0,0,52784784,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2122,60,0,0,52784656,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2123,60,0,0,52784656,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2124,60,0,0,52784896,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2125,60,0,0,52785192,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2126,60,0,0,52791032,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2127,60,0,0,52797144,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2128,60,0,0,52796888,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2129,60,0,0,52797712,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2130,60,0,0,52818208,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2131,60,0,0,52818720,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2132,60,0,0,52818520,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2133,60,0,0,52822144,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2134,60,0,0,52821960,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2135,60,0,0,52821080,2753920,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2136,60,0,0,52811808,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2137,60,0,0,52795736,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,21,30,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2138,60,0,0,52798408,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13328,9,0,0,0,0,
2139,60,0,0,52798968,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13329,9,0,0,0,0,
2140,60,0,0,52804296,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2141,60,0,0,52792072,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2142,60,0,0,52782656,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2143,60,0,0,52782360,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2144,60,0,0,52782928,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2145,60,0,0,52782488,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2146,60,0,0,52782928,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2147,60,0,0,52782104,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2148,60,0,0,52792272,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2149,60,0,0,52792272,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2150,60,0,0,52794576,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2151,60,0,0,52782352,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2152,60,0,0,52781784,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13323,9,0,0,0,0,
2153,60,0,0,52782136,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2154,60,0,0,52776152,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2155,60,0,0,52777736,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2156,60,0,0,52777608,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2157,60,0,0,52777920,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2158,60,0,0,52779528,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2159,60,0,0,52773776,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
2160,60,0,0,52774216,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13326,9,0,0,0,0,
2161,60,0,0,52773208,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2162,60,0,0,52773208,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13324,9,0,0,0,0,
2163,60,0,0,52773960,2753912,54092816,6464844,3600,1718,229,484,0,0,0,0,0,0,0,20,29,11253764,11253764,0,0,9,13325,9,0,0,0,0,
